-1.655040931701660156e+01 -1.968045043945312500e+01
-1.663789558410644531e+01 -1.976033782958984375e+01
-1.658714485168457031e+01 -1.974270820617675781e+01
-1.664701461791992188e+01 -1.979703521728515625e+01
-1.658836364746093750e+01 -1.977077865600585938e+01
-1.651434326171875000e+01 -1.970401191711425781e+01
-1.664103698730468750e+01 -1.981829071044921875e+01
-1.659273719787597656e+01 -1.979837417602539062e+01
-1.652752113342285156e+01 -1.973985671997070312e+01
-1.663669204711914062e+01 -1.983781433105468750e+01
-1.658977699279785156e+01 -1.982240295410156250e+01
-1.652000617980957031e+01 -1.976017379760742188e+01
-1.662353897094726562e+01 -1.985251617431640625e+01
-1.657875823974609375e+01 -1.984073829650878906e+01
-1.645429611206054688e+01 -1.973042869567871094e+01
-1.651178550720214844e+01 -1.978137969970703125e+01
-1.661554336547851562e+01 -1.987334251403808594e+01
-1.657230758666992188e+01 -1.985995674133300781e+01
-1.644607353210449219e+01 -1.974870491027832031e+01
-1.649477577209472656e+01 -1.979162597656250000e+01
-1.661210823059082031e+01 -1.989503479003906250e+01
-1.656444168090820312e+01 -1.987787628173828125e+01
-1.647031402587890625e+01 -1.979538536071777344e+01
-1.520411777496337891e+01 -1.868572235107421875e+01
-1.660875701904296875e+01 -1.991671371459960938e+01
-1.655884742736816406e+01 -1.989927482604980469e+01
-1.643201828002929688e+01 -1.978878784179687500e+01
-1.646153068542480469e+01 -1.981449699401855469e+01
-1.519056034088134766e+01 -1.870730209350585938e+01
-1.659139060974121094e+01 -1.992762565612792969e+01
-1.654962158203125000e+01 -1.991591453552246094e+01
-1.646860313415527344e+01 -1.984573173522949219e+01
-1.658520317077636719e+01 -1.994673728942871094e+01
-1.652922248840332031e+01 -1.992443656921386719e+01
-1.647955894470214844e+01 -1.988167381286621094e+01
-1.657535362243652344e+01 -1.996415710449218750e+01
-1.646502685546875000e+01 -1.989554977416992188e+01
-1.657302665710449219e+01 -1.998798751831054688e+01
-1.641155052185058594e+01 -1.987631034851074219e+01
-1.646717643737792969e+01 -1.992363548278808594e+01
-1.655582809448242188e+01 -1.999905776977539062e+01
-1.641894912719726562e+01 -1.990432167053222656e+01
-1.646109962463378906e+01 -1.994000434875488281e+01
-1.654688644409179688e+01 -2.001263046264648438e+01
-1.642579078674316406e+01 -1.993940544128417969e+01
-1.641053581237792969e+01 -1.992657661437988281e+01
-1.644522094726562500e+01 -1.995574378967285156e+01
-1.616657257080078125e+01 -1.972142791748046875e+01
-1.653878593444824219e+01 -2.003442382812500000e+01
-1.641596221923828125e+01 -1.995419502258300781e+01
-1.641739082336425781e+01 -1.995538902282714844e+01
-1.644915962219238281e+01 -1.998196029663085938e+01
-1.615925788879394531e+01 -1.973947525024414062e+01
-1.653372383117675781e+01 -2.005269432067871094e+01
-1.640240478515625000e+01 -1.997045707702636719e+01
-1.640231323242187500e+01 -1.997038078308105469e+01
-1.643416023254394531e+01 -1.999684906005859375e+01
-1.651745033264160156e+01 -2.006607437133789062e+01
-1.639191627502441406e+01 -1.998620414733886719e+01
-1.640251731872558594e+01 -1.999496459960937500e+01
-1.642375564575195312e+01 -2.001251602172851562e+01
-1.615551948547363281e+01 -1.979084587097167969e+01
-1.585053634643554688e+01 -1.953880500793457031e+01
-1.651025390625000000e+01 -2.008399963378906250e+01
-1.638299942016601562e+01 -2.000323104858398438e+01
-1.639363479614257812e+01 -2.001197052001953125e+01
-1.641339874267578125e+01 -2.002820968627929688e+01
-1.614609718322753906e+01 -1.980856323242187500e+01
-1.582187557220458984e+01 -1.954214477539062500e+01
-1.568897724151611328e+01 -1.943294143676757812e+01
-1.650615310668945312e+01 -2.010442733764648438e+01
-1.637566757202148438e+01 -2.002152252197265625e+01
-1.638480949401855469e+01 -2.002899169921875000e+01
-1.641077995300292969e+01 -2.005021095275878906e+01
-1.577925395965576172e+01 -1.953422355651855469e+01
-1.568166542053222656e+01 -1.945448875427246094e+01
-1.648842811584472656e+01 -2.011365318298339844e+01
-1.637609863281250000e+01 -2.004909706115722656e+01
-1.640523338317871094e+01 -2.007274818420410156e+01
-1.576127433776855469e+01 -1.954996681213378906e+01
-1.567585659027099609e+01 -1.948062324523925781e+01
-1.648757743835449219e+01 -2.013959693908691406e+01
-1.636893272399902344e+01 -2.006739234924316406e+01
-1.639660072326660156e+01 -2.008972740173339844e+01
-1.611507225036621094e+01 -1.986247634887695312e+01
-1.570608520507812500e+01 -1.953234100341796875e+01
-1.648062896728515625e+01 -2.015755271911621094e+01
-1.635491561889648438e+01 -2.008164978027343750e+01
-1.635646057128906250e+01 -2.008288955688476562e+01
-1.639504241943359375e+01 -2.011384201049804688e+01
-1.568111228942871094e+01 -1.954104804992675781e+01
-1.645769309997558594e+01 -2.016410827636718750e+01
-1.634476089477539062e+01 -2.009750366210937500e+01
-1.635250663757324219e+01 -2.010368347167968750e+01
-1.637877464294433594e+01 -2.012463760375976562e+01
-1.614179420471191406e+01 -1.993559074401855469e+01
-1.645236968994140625e+01 -2.018334770202636719e+01
-1.633237838745117188e+01 -2.011307144165039062e+01
-1.637269973754882812e+01 -2.014504051208496094e+01
-1.612893295288085938e+01 -1.995176124572753906e+01
-1.643408203125000000e+01 -2.019371032714843750e+01
-1.632614135742187500e+01 -2.013050460815429688e+01
-1.634326934814453125e+01 -2.014401245117187500e+01
-1.636657524108886719e+01 -2.016239356994628906e+01
-1.611293411254882812e+01 -1.996236228942871094e+01
-1.643575286865234375e+01 -2.021694946289062500e+01
-1.631935119628906250e+01 -2.015191841125488281e+01
-1.634433746337890625e+01 -2.017149734497070312e+01
-1.635992622375488281e+01 -2.018371009826660156e+01
-1.609313201904296875e+01 -1.997466278076171875e+01
-1.637970161437988281e+01 -2.019920539855957031e+01
-1.630940437316894531e+01 -2.016785240173339844e+01
-1.632664108276367188e+01 -2.018128013610839844e+01
-1.635164642333984375e+01 -2.020075988769531250e+01
-1.610155677795410156e+01 -2.000592803955078125e+01
-1.630119895935058594e+01 -2.018807220458984375e+01
-1.631692886352539062e+01 -2.020024681091308594e+01
